DATE,FIPS,AQI_CONC,AQI_UNITS,SITE_NAME,AQI_PARAMETER,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2018-03-25,36005,0.3,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-03-26,36005,0.4,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-03-27,36005,0.5,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-03-28,36005,0.6,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-03-29,36005,0.8,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-03-30,36005,0.7,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-03-31,36005,0.3,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-04-01,36005,0.3,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-04-02,36005,0.5,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-04-03,36005,0.6,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-04-04,36005,0.6,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-04-05,36005,0.3,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-04-06,36005,0.5,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-04-07,36005,0.5,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-04-08,36005,0.3,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-04-09,36005,0.3,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-04-10,36005,0.4,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-04-11,36005,0.4,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-04-12,36005,0.7,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-04-13,36005,0.5,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-04-14,36005,0.5,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
