FIPS,Urban,Total_Population,P_WH,P_AA,P_AI,P_AS,P_NH,P_OR,P_2R,P_Latino,P_Native,P_FB,P_Citizen,P_Noncitizen,P_NoSchool,P_HS_No_Degree,P_HS_or_GED,P_Some_College,P_College_Degree,P_Masters_Prof_Doc,P_Other,P_Limited_Eng,Poverty_Rate,MED_HH_income,UE_Rate,P_UI,P_Insured,P_UI_Under_18,P_UI_18-64,P_UI_65_Over,P_Any_Private_Ins,P_Any_Public_Ins,P_Medicare_Alone,P_Medicaid_Alone,Resp_HI,Low_access,Park_distance,Walkscore,Walkscore_percentile,Tob_retailer_per_1000,felony_per_1000,GINI,SVI_themes_total,SVI_flags,serious_housing_violations_per_1000,total_housing_violations_per_1000,Voter Turnout,Turnout quartile,
36081027000,1,2080,0.08,0.77,0,0,0,0.15,0,0.19,0.66,0.34,0.85,0.15,0.04,0.02,0.27,0.24,0.16,0.07,0.19,0.02,0.29,46250,0.16,0.14,0.86,0.03,0.21,0,0.45,0.48,0.03,0.34,4.329,0,1.171053756,-0.3904,3,2,59,0.4699,0.9002,2,0.0431,0.1884,0.24,3,
36081027100,1,8512,0.3,0.03,0.019,0.46,0,0.15,0.05,0.42,0.31,0.69,0.62,0.38,0.06,0.05,0.21,0.14,0.22,0.1,0.23,0.42,0.2,51276,0.04,0.21,0.79,0.05,0.32,0,0.46,0.41,0.06,0.22,4.796,0,1.896131776,3.0741,5,0,79,0.4647,0.8092,3,0.1292,0.5167,0.19,1,
36081027200,1,2432,0,0.93,0,0,0,0.05,0.01,0.05,0.68,0.32,0.86,0.14,0.03,0.05,0.45,0.23,0.1,0.05,0.1,0.08,0.13,59677,0.1,0.07,0.93,0.01,0.1,0,0.54,0.49,0.03,0.34,4.509,0,0.676514985,-0.3789,3,2,54,0.3729,0.6363,1,0.0188,0.1211,0.24,3,
36081027300,1,8196,0.66,0.03,0.002,0.09,0,0.16,0.05,0.83,0.42,0.58,0.65,0.35,0.05,0.04,0.34,0.17,0.16,0.04,0.2,0.34,0.26,39073,0.09,0.26,0.75,0.01,0.38,0,0.26,0.57,0.04,0.42,4.78,0,1.632319148,2.2534,5,1,151,0.4002,0.8628,4,0.1884,1.0389,0.22,2,
36081027400,1,1781,0.1,0.71,0,0.04,0,0.11,0.03,0.18,0.68,0.32,0.91,0.09,0.02,0.03,0.36,0.21,0.15,0.07,0.15,0.02,0.05,58188,0.12,0.15,0.85,0,0.23,0,0.47,0.47,0.04,0.31,4.371,0,0.774247446,-0.6708,2,0,30,0.4068,0.5307,1,0.0188,0.0565,0.24,3,
36081027500,1,7489,0.68,0.02,0,0.12,0,0.17,0.01,0.79,0.31,0.69,0.58,0.42,0.07,0.07,0.32,0.12,0.14,0.03,0.24,0.34,0.22,49063,0.05,0.33,0.67,0.06,0.46,0,0.29,0.42,0.05,0.31,4.935,0,1.808956647,2.3463,5,1,130,0.4181,0.8599,3,0.0511,0.2099,0.22,2,
36081027600,1,1262,0.01,0.85,0,0.03,0,0.09,0.03,0.16,0.66,0.34,0.91,0.09,0,0.03,0.32,0.28,0.18,0.05,0.14,0.04,0.09,46579,0.04,0.12,0.88,0.04,0.17,0,0.6,0.36,0.02,0.25,4.439,0,0.962924783,-0.5587,3,2,36,0.4085,0.5278,3,0.0296,0.0969,0.24,3,
36081027700,1,7638,0.63,0.04,0.006,0.13,0.008,0.14,0.05,0.71,0.31,0.69,0.52,0.48,0.04,0.06,0.23,0.11,0.2,0.08,0.27,0.44,0.18,39399,0.06,0.3,0.7,0.02,0.42,0.02,0.36,0.41,0.03,0.27,4.819,0,1.922761836,2.3233,5,1,126,0.4584,0.7644,3,0.0673,0.4387,0.22,2,
36081027800,1,2437,0.02,0.83,0,0,0,0.1,0.05,0.19,0.76,0.24,0.91,0.09,0.02,0.03,0.36,0.23,0.14,0.04,0.18,0.04,0.25,38147,0.18,0.11,0.89,0.05,0.16,0,0.39,0.63,0.04,0.4,4.26,0,0.747355232,-1.1958,2,0,88,0.4437,0.8969,3,0.0027,0.0700,0.24,3,
36081027900,1,6233,0.58,0.04,0,0.12,0,0.22,0.03,0.67,0.35,0.65,0.6,0.4,0.06,0.03,0.31,0.13,0.27,0.05,0.16,0.27,0.15,48170,0.07,0.17,0.84,0.02,0.25,0,0.51,0.45,0.08,0.19,4.649,0,1.984687255,2.3872,5,0,67,0.4205,0.804,2,0.0215,0.2261,0.22,2,
36081028000,1,1775,0,0.82,0,0,0,0.16,0.01,0.15,0.46,0.54,0.75,0.25,0.01,0.03,0.4,0.22,0.2,0.03,0.11,0.05,0.02,79792,0.08,0.11,0.89,0.04,0.13,0.12,0.65,0.32,0.02,0.2,4.182,0,0.859195304,-1.0562,2,1,29,0.3115,0.4979,2,0.0242,0.1292,0.24,3,
36081028100,1,4435,0.79,0.01,0.009,0.06,0,0.1,0.03,0.63,0.44,0.56,0.72,0.28,0.03,0.02,0.22,0.11,0.3,0.17,0.14,0.37,0.1,47998,0.06,0.19,0.81,0,0.28,0.03,0.56,0.31,0.08,0.11,4.943,0,1.922799932,2.2171,5,2,94,0.4762,0.6745,2,0.1534,0.3176,0.19,1,
36081028200,1,1703,0.01,0.87,0,0.01,0,0.07,0.03,0.08,0.66,0.34,0.9,0.1,0.02,0.04,0.24,0.22,0.19,0.15,0.14,0.05,0.07,70523,0.13,0.11,0.89,0.01,0.17,0,0.72,0.23,0.03,0.12,4.047,1,1.24657929,0.3888,3,2,50,0.3577,0.3106,1,0.0135,0.0269,0.24,3,
36081028300,1,7318,0.59,0.04,0.002,0.19,0,0.17,0.01,0.61,0.41,0.59,0.65,0.35,0.02,0.03,0.27,0.13,0.31,0.12,0.13,0.28,0.17,57158,0.03,0.23,0.77,0.13,0.28,0.05,0.48,0.41,0.04,0.2,5.147,0,1.71205653,2.2768,5,1,160,0.3824,0.6174,2,0.1722,0.5490,0.19,1,
36081028400,1,4367,0.02,0.87,0,0,0,0.1,0.01,0.08,0.59,0.41,0.81,0.19,0,0,0.34,0.26,0.29,0.04,0.06,0.03,0.23,61964,0.08,0.07,0.93,0.05,0.09,0.07,0.56,0.42,0.03,0.31,4.557,0,0.870972119,0.3534,3,1,378,0.4223,0.6772,3,0.0592,0.1319,0.24,3,
36081028500,1,5120,0.68,0.02,0.01,0.13,0,0.09,0.06,0.45,0.53,0.47,0.71,0.29,0.01,0.01,0.19,0.09,0.35,0.21,0.13,0.27,0.19,61682,0.11,0.16,0.84,0,0.24,0,0.57,0.35,0.02,0.2,5.064,0,1.696522053,2.4249,5,1,59,0.4809,0.5229,2,0.0215,0.1426,0.19,1,
36081028700,1,6423,0.65,0.01,0.005,0.25,0,0.06,0.02,0.41,0.47,0.53,0.69,0.31,0.02,0.02,0.28,0.1,0.28,0.18,0.13,0.22,0.15,61472,0.03,0.14,0.87,0.04,0.19,0,0.57,0.37,0.06,0.2,4.857,0,1.654216611,2.3603,5,1,89,0.4004,0.6984,1,0.0431,0.2207,0.19,1,
36081028800,1,4693,0.04,0.83,0,0.05,0,0.08,0.01,0.1,0.62,0.38,0.87,0.13,0.02,0.04,0.37,0.21,0.21,0.07,0.08,0.06,0.12,59792,0.12,0.16,0.84,0.09,0.21,0.03,0.58,0.31,0.04,0.16,4.858,0,0.327561784,-0.469,3,2,131,0.3753,0.745,1,0.0377,0.1561,0.24,3,
36081028900,1,5574,0.45,0.03,0,0.42,0,0.09,0.02,0.32,0.36,0.64,0.67,0.33,0.04,0.04,0.19,0.16,0.33,0.14,0.09,0.3,0.13,61011,0.06,0.19,0.81,0,0.25,0.07,0.5,0.35,0.05,0.23,5.101,0,1.580506506,2.2029,5,2,82,0.4101,0.521,1,0.0215,0.0861,0.19,1,
36081029100,1,6605,0.33,0.01,0,0.54,0,0.11,0,0.29,0.3,0.7,0.61,0.39,0.07,0.04,0.21,0.14,0.3,0.08,0.15,0.26,0.24,33785,0.08,0.22,0.78,0.12,0.27,0,0.37,0.46,0.05,0.33,5.872,0,1.519474344,2.1691,5,1,114,0.497,0.909,2,0.1399,0.6621,0.19,1,
36081029300,1,1217,0.17,0,0,0.82,0,0.01,0,0.07,0.33,0.67,0.73,0.27,0.15,0.04,0.17,0.15,0.25,0.07,0.17,0.29,0.11,48355,0.04,0.2,0.8,0.01,0.26,0.15,0.37,0.45,0.05,0.32,5.468,0,1.392790667,2.0945,5,2,32,0.4002,0.6396,2,0.0000,0.0135,0.22,2,
36081029400,1,6827,0.01,0.9,0,0.02,0,0.04,0.02,0.09,0.78,0.22,0.95,0.05,0.01,0.03,0.29,0.22,0.28,0.07,0.1,0,0.09,65471,0.11,0.06,0.94,0.04,0.08,0.02,0.72,0.32,0.03,0.19,6.199,1,X,1.3431,4,2,205,0.3449,0.8587,2,0.0269,0.2530,0.24,3,
36081029500,1,3722,0.54,0.04,0.001,0.34,0,0.06,0.02,0.26,0.48,0.52,0.81,0.19,0.02,0.02,0.27,0.1,0.35,0.12,0.11,0.2,0.09,69539,0.06,0.13,0.88,0.03,0.17,0,0.67,0.28,0.06,0.13,5.035,0,1.407504572,1.2727,4,1,53,0.3888,0.4443,1,0.0242,0.1534,0.22,2,
36081029700,1,2128,0.61,0.03,0,0.25,0,0.08,0.03,0.3,0.41,0.59,0.69,0.31,0.03,0.02,0.28,0.1,0.26,0.18,0.13,0.18,0.21,55536,0.04,0.23,0.77,0.15,0.31,0,0.5,0.34,0.07,0.19,6.157,0,1.499075207,0.3235,3,2,62,0.4609,0.4358,0,0.0027,0.0135,0.23,2,
36081029900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,X,0,X,-1.0661,2,0,3,-,X,X,X,X,0.23,2,
36081030600,1,4058,0.06,0.92,0,0,0,0.01,0.02,0.09,0.6,0.4,0.86,0.14,0.03,0.01,0.29,0.26,0.2,0.09,0.12,0.03,0.11,66974,0.12,0.1,0.9,0.03,0.14,0,0.72,0.27,0.04,0.12,8.753,0,X,-1.7501,2,1,129,0.379,0.6797,0,0.0700,0.1938,0.21,2,
36081030902,1,7894,0.43,0.01,0.018,0.39,0,0.13,0.02,0.33,0.43,0.57,0.74,0.26,0.05,0.07,0.31,0.09,0.23,0.08,0.16,0.27,0.26,46136,0.1,0.16,0.84,0.04,0.24,0,0.46,0.43,0.08,0.26,5.802,0,1.741261368,-0.7007,2,1,110,0.4329,0.8222,0,0.0296,0.0861,0.23,2,
36081030903,1,6441,0.31,0.01,0.004,0.38,0,0.18,0.12,0.43,0.39,0.61,0.76,0.24,0.07,0.03,0.27,0.1,0.26,0.11,0.15,0.17,0.17,54185,0.11,0.16,0.84,0.03,0.23,0.04,0.41,0.51,0.06,0.34,5.436,0,X,-0.6604,2,2,97,0.459,0.8383,3,0.0242,0.1561,0.22,2,
36081030904,1,3847,0.34,0,0,0.31,0,0.35,0,0.49,0.45,0.55,0.77,0.23,0.04,0.04,0.44,0.06,0.23,0.07,0.12,0.25,0.14,53094,0.14,0.27,0.73,0.07,0.37,0.07,0.43,0.39,0.04,0.2,4.518,0,X,-1.7042,2,1,55,0.4604,0.7799,1,0.0000,0.0269,0.23,2,
36081031700,1,6451,0.81,0.01,0.003,0.09,0,0.08,0.02,0.19,0.6,0.4,0.88,0.12,0.01,0.02,0.32,0.13,0.3,0.15,0.06,0.07,0.08,64207,0.06,0.08,0.92,0,0.12,0,0.7,0.35,0.1,0.1,4.486,0,1.992069377,-2.1282,2,1,55,0.4948,0.58,0,0.0242,0.3068,0.23,2,
36081032000,1,5330,0.07,0.82,0,0.01,0,0.05,0.05,0.1,0.75,0.25,0.91,0.09,0,0.03,0.28,0.29,0.2,0.08,0.12,0.05,0.21,71806,0.16,0.13,0.87,0.07,0.17,0,0.52,0.41,0.03,0.3,7.288,0,0.76511671,-1.6233,2,2,135,0.2951,0.7248,3,0.1050,0.2261,0.21,2,
36081032700,1,4112,0.37,0.05,0.006,0.2,0,0.35,0.02,0.63,0.32,0.68,0.66,0.34,0.04,0.02,0.41,0.14,0.2,0.05,0.14,0.25,0.18,58214,0.08,0.23,0.77,0.04,0.31,0,0.41,0.42,0.06,0.28,4.83,0,2.24565326,-0.2162,3,1,56,0.4034,0.5807,0,0.0377,0.1346,0.22,2,
36081032800,1,2376,0.05,0.92,0,0,0.013,0,0.02,0.06,0.63,0.37,0.83,0.17,0.01,0.05,0.33,0.17,0.3,0.06,0.07,0.01,0.08,58125,0.09,0.1,0.9,0.03,0.14,0,0.59,0.39,0.04,0.2,4.696,1,1.314450268,-1.4569,2,0,100,0.4016,0.7059,2,0.0027,0.0538,0.26,3,
36081032900,1,4071,0.4,0.03,0.005,0.29,0,0.26,0.02,0.54,0.41,0.59,0.78,0.22,0.03,0.02,0.38,0.17,0.18,0.09,0.13,0.21,0.16,53495,0.07,0.18,0.82,0.05,0.23,0.02,0.48,0.43,0.06,0.28,4.61,1,2.43467339,-1.352,2,1,79,0.4062,0.62,1,0.0135,0.0861,0.21,1,
36081033000,1,7115,0.02,0.91,0.001,0.01,0,0.05,0,0.1,0.72,0.28,0.87,0.13,0.01,0.02,0.3,0.22,0.32,0.05,0.07,0.01,0.15,78269,0.13,0.07,0.93,0.05,0.08,0.07,0.65,0.38,0.06,0.19,5.421,1,1.228517122,-0.4469,3,1,135,0.3648,0.7981,1,0.1238,0.4495,0.24,3,
36081033100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,X,0,X,-5.4638,1,0,6,-,X,X,X,X,0.23,2,
36081033401,1,3516,0.04,0.87,0,0.02,0,0.07,0.01,0.09,0.63,0.37,0.86,0.14,0.01,0.08,0.32,0.18,0.24,0.07,0.1,0,0.11,69320,0.13,0.13,0.87,0.06,0.19,0.03,0.68,0.3,0.04,0.13,4.074,0,1.536720129,1.6704,4,1,72,0.3432,0.6106,2,0.0565,0.2288,0.24,3,
36081033402,1,13061,0.02,0.96,0,0.01,0,0.01,0,0.05,0.82,0.18,0.96,0.04,0.01,0.03,0.27,0.27,0.25,0.07,0.09,0.04,0.1,45991,0.09,0.1,0.9,0.02,0.15,0,0.7,0.33,0.07,0.12,5.005,0,1.252148649,1.4191,4,0,217,0.389,0.6968,3,0.0323,0.1992,0.24,3,
36081033700,1,3555,0.24,0.02,0.008,0.21,0,0.49,0.04,0.72,0.32,0.68,0.7,0.3,0.13,0.01,0.39,0.14,0.16,0.03,0.13,0.31,0.16,57554,0.03,0.27,0.73,0.2,0.32,0.06,0.4,0.39,0.04,0.26,5.003,0,2.304672423,0.0303,3,0,62,0.4402,0.5873,3,0.0135,0.0404,0.22,2,
36081033900,1,3374,0.33,0.08,0,0.16,0,0.33,0.09,0.65,0.43,0.57,0.75,0.25,0.02,0.04,0.28,0.14,0.28,0.09,0.15,0.29,0.07,70333,0.08,0.15,0.86,0.02,0.2,0,0.55,0.36,0.06,0.22,5.468,0,2.201260499,0.4905,3,1,69,0.3885,0.4482,0,0.0135,0.0807,0.22,2,
36081034700,1,3394,0.31,0.12,0,0.14,0,0.36,0.06,0.65,0.45,0.55,0.78,0.22,0.02,0.06,0.3,0.18,0.19,0.07,0.18,0.26,0.13,47614,0.15,0.18,0.82,0.05,0.26,0,0.46,0.43,0.06,0.28,5.226,1,2.363937604,-2.4119,2,2,57,0.4493,0.7915,2,0.0054,0.0161,0.21,1,
36081035100,1,4215,0.34,0.04,0,0.21,0,0.36,0.05,0.66,0.4,0.6,0.67,0.33,0.04,0.01,0.33,0.11,0.25,0.12,0.15,0.29,0.16,58433,0.13,0.28,0.73,0.13,0.38,0.01,0.5,0.31,0.04,0.14,5.464,0,2.073569697,0.4861,4,0,178,0.4014,0.7057,2,0.0431,0.1480,0.22,2,
36081035200,1,3044,0.06,0.86,0,0.01,0.011,0.03,0.04,0.06,0.67,0.33,0.89,0.11,0.01,0.02,0.33,0.27,0.25,0.04,0.08,0.04,0.06,74336,0.08,0.1,0.9,0.03,0.14,0.04,0.66,0.31,0.07,0.14,4.019,0,1.728963204,-0.5683,2,1,85,0.4182,0.7387,1,0.0215,0.0996,0.24,3,
36081035300,1,2451,0.29,0.12,0,0.03,0,0.55,0.01,0.8,0.4,0.6,0.73,0.27,0.06,0.05,0.38,0.17,0.15,0.02,0.18,0.3,0.26,45610,0.11,0.29,0.71,0.1,0.38,0.08,0.33,0.42,0.06,0.27,5.102,0,1.979205738,0.2671,3,1,60,0.4496,0.8938,2,0.0404,0.2180,0.21,1,
36081035700,1,4204,0.3,0.26,0.002,0.11,0,0.28,0.05,0.46,0.52,0.48,0.81,0.19,0.04,0.01,0.34,0.17,0.24,0.03,0.17,0.1,0.16,47763,0.06,0.11,0.89,0.01,0.16,0,0.5,0.46,0.06,0.25,4.908,1,X,-3.7416,1,0,114,0.4289,0.8307,1,0.0161,0.0646,0.21,1,
36081035800,1,4094,0,0.96,0,0,0,0.03,0.01,0.05,0.64,0.36,0.88,0.12,0.01,0.03,0.23,0.26,0.3,0.1,0.07,0.01,0.07,75368,0.08,0.13,0.87,0.08,0.17,0.03,0.62,0.31,0.05,0.18,4.037,0,1.596895352,-1.142,2,2,86,0.4221,0.5512,1,0.0431,0.1211,0.26,3,
36081036100,1,2956,0.2,0.3,0,0.01,0,0.44,0.05,0.68,0.46,0.54,0.67,0.33,0.05,0.03,0.36,0.11,0.19,0.08,0.17,0.2,0.22,41990,0.1,0.24,0.76,0.1,0.33,0.09,0.42,0.42,0.05,0.26,4.82,0,1.957777681,-0.4096,3,3,35,0.539,0.854,4,0.0754,0.3041,0.21,1,
36081036300,1,2105,0.09,0.14,0,0.04,0,0.69,0.04,0.78,0.43,0.57,0.67,0.33,0.05,0.03,0.46,0.1,0.15,0.03,0.18,0.24,0.21,52841,0.04,0.27,0.74,0.04,0.38,0,0.44,0.37,0.02,0.25,4.74,0,1.781754197,-0.2226,3,0,54,0.4482,0.6667,2,0.0323,0.1023,0.21,1,
36081036500,1,3822,0.29,0.17,0,0.06,0,0.48,0,0.76,0.44,0.56,0.6,0.4,0.02,0.04,0.5,0.08,0.11,0.04,0.22,0.3,0.23,49375,0.12,0.32,0.68,0.04,0.45,0,0.26,0.46,0.05,0.35,4.806,0,1.693955976,-0.4582,2,1,97,0.4237,0.6867,3,0.1346,0.6432,0.21,1,
36081036600,1,3041,0,0.92,0,0.05,0,0.01,0.02,0.05,0.64,0.36,0.88,0.12,0.01,0,0.3,0.27,0.22,0.1,0.11,0,0.11,69250,0.16,0.11,0.89,0,0.17,0.01,0.58,0.39,0.08,0.17,4.056,0,1.717795554,-0.0341,3,2,65,0.4188,0.6386,1,0.0188,0.0942,0.26,3,
36081036700,1,2644,0.14,0.46,0,0.11,0,0.26,0.04,0.39,0.44,0.56,0.72,0.28,0.05,0.02,0.37,0.17,0.21,0.07,0.1,0.16,0.14,60000,0.06,0.23,0.77,0.06,0.33,0,0.41,0.41,0.07,0.24,4.377,0,1.954894398,-1.4751,2,1,34,0.3579,0.6277,0,0.0215,0.1157,0.21,1,
36081036800,1,2446,0.03,0.93,0,0,0,0.01,0.03,0.09,0.67,0.33,0.88,0.12,0.01,0,0.26,0.27,0.29,0.11,0.06,0.03,0.07,71923,0.11,0.12,0.88,0.01,0.18,0.01,0.7,0.27,0.04,0.11,3.927,0,1.651478931,0.0818,3,2,42,0.3929,0.7867,1,0.0269,0.0780,0.26,3,
36081037100,1,1789,0.14,0.29,0,0.18,0,0.37,0.01,0.51,0.51,0.49,0.71,0.29,0.03,0.04,0.37,0.15,0.2,0.05,0.17,0.14,0.28,47209,0.12,0.22,0.78,0.16,0.27,0.02,0.43,0.44,0.06,0.29,4.669,0,1.935298186,-2.2677,2,0,24,0.4132,0.8746,2,0.0054,0.0054,0.21,1,
36081037300,1,2500,0.21,0.19,0,0.09,0,0.44,0.08,0.6,0.47,0.53,0.68,0.32,0.03,0.02,0.29,0.2,0.17,0.09,0.2,0.19,0.17,56320,0.03,0.17,0.83,0.03,0.24,0,0.38,0.55,0.04,0.39,5.696,0,1.541953519,-1.4701,2,2,66,0.4484,0.684,2,0.0807,0.2853,0.21,1,
36081037500,1,3946,0.52,0.05,0,0.06,0,0.36,0.02,0.89,0.32,0.68,0.54,0.46,0.03,0.03,0.33,0.1,0.09,0.04,0.39,0.4,0.22,45655,0.07,0.36,0.64,0.01,0.51,0.12,0.24,0.45,0.03,0.34,4.56,0,1.453293486,2.1578,5,3,127,0.3884,0.8014,4,0.0619,0.3741,0.19,1,
36081037600,1,5979,0,0.91,0.006,0.02,0,0.05,0.01,0.05,0.65,0.35,0.89,0.11,0.01,0.02,0.29,0.26,0.26,0.11,0.05,0.02,0.06,72198,0.11,0.1,0.9,0.06,0.13,0.03,0.67,0.34,0.05,0.16,3.168,1,2.060188737,-0.7117,2,0,114,0.3719,0.4282,1,0.0646,0.2072,0.25,3,
36081037700,1,3717,0.37,0.13,0,0.02,0,0.46,0.02,0.87,0.42,0.58,0.55,0.45,0.06,0.05,0.25,0.12,0.07,0.04,0.42,0.29,0.26,46276,0.11,0.4,0.6,0.06,0.58,0.18,0.21,0.42,0.02,0.36,5.357,0,1.575693378,1.8256,4,1,65,0.4064,0.9004,7,0.0188,0.1399,0.21,1,
36081037900,1,7287,0.31,0.04,0.004,0.07,0,0.53,0.03,0.94,0.38,0.62,0.49,0.51,0.05,0.02,0.36,0.11,0.06,0.02,0.38,0.41,0.23,48523,0.04,0.35,0.66,0.02,0.52,0.14,0.29,0.44,0.02,0.33,5.263,0,1.427662996,1.337,4,1,131,0.3528,0.8548,7,0.0511,0.3633,0.21,1,
36081038100,1,7798,0.43,0.16,0.011,0.03,0,0.32,0.04,0.83,0.41,0.59,0.55,0.45,0.04,0.03,0.34,0.11,0.11,0.03,0.33,0.28,0.27,48311,0.07,0.41,0.59,0.05,0.59,0,0.28,0.39,0.02,0.27,4.925,0,1.279612508,-1.0363,2,1,113,0.4353,0.9394,4,0.0807,0.3472,0.21,1,
36081038301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,X,0,X,1.9399,4,0,26,-,X,X,X,X,0.23,2,
36081038302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,3.091,1,X,X,X,0,151,-,0.2135,4,X,X,0.21,1,
36081038400,1,2420,0.03,0.86,0,0.04,0,0.06,0.01,0.09,0.61,0.39,0.83,0.17,0.03,0.03,0.37,0.21,0.25,0.04,0.07,0.04,0.09,62500,0.16,0.13,0.87,0.03,0.19,0,0.56,0.38,0.03,0.25,2.851,0,2.181925464,-0.7649,2,0,49,0.3791,0.5998,2,0.0323,0.0754,0.25,3,
36081039400,1,3010,0.02,0.88,0,0,0,0.01,0.08,0.07,0.6,0.4,0.84,0.16,0.01,0.03,0.35,0.2,0.23,0.1,0.08,0.02,0.1,57391,0.17,0.17,0.83,0.1,0.23,0.06,0.65,0.27,0.04,0.11,3.055,0,1.876793759,-0.0402,3,2,55,0.3978,0.6446,2,0.0727,0.1776,0.26,3,
36081039800,1,1731,0.03,0.92,0,0,0,0.01,0.03,0.05,0.6,0.4,0.92,0.08,0.01,0.02,0.39,0.27,0.13,0.07,0.11,0,0.04,62375,0.13,0.12,0.88,0,0.18,0.06,0.63,0.32,0.06,0.16,2.795,0,1.490914895,-0.3061,3,1,35,0.3744,0.481,1,0.0646,0.1211,0.25,3,
36081039900,1,4181,0.46,0.04,0.004,0.08,0,0.4,0.01,0.85,0.39,0.61,0.54,0.46,0.05,0.01,0.35,0.11,0.1,0.02,0.35,0.43,0.2,46362,0.07,0.34,0.66,0.08,0.49,0,0.31,0.42,0.03,0.32,3.953,0,0.903478341,-1.2257,2,1,70,0.3858,0.8269,4,0.0431,0.2234,0.21,1,
36081040000,1,1476,0.01,0.94,0,0,0,0,0.04,0.03,0.6,0.4,0.9,0.1,0.02,0.02,0.31,0.25,0.24,0.11,0.04,0,0.06,73516,0.07,0.11,0.89,0,0.16,0,0.73,0.24,0.03,0.11,2.847,0,1.645789554,-0.6014,3,1,22,0.3671,0.5243,1,0.0350,0.1373,0.25,3,
36081040100,1,8193,0.41,0.01,0.002,0.14,0,0.41,0.02,0.84,0.35,0.65,0.5,0.5,0.09,0.03,0.28,0.1,0.1,0.01,0.38,0.46,0.23,47702,0.06,0.43,0.57,0.05,0.61,0.13,0.18,0.42,0.02,0.35,3.898,0,1.014170184,-0.6143,3,1,140,0.4036,0.8441,4,0.0619,0.3149,0.19,1,
36081040200,1,1617,0,0.96,0,0.01,0,0,0.02,0.03,0.65,0.35,0.9,0.1,0,0.03,0.28,0.25,0.25,0.1,0.09,0.02,0.14,81607,0.11,0.09,0.91,0.1,0.11,0,0.65,0.31,0.04,0.19,3.077,0,1.741106082,-2.3548,1,1,34,0.3436,0.5264,1,0.0000,0.0619,0.26,3,
36081040300,1,7310,0.42,0.04,0.003,0.08,0,0.42,0.03,0.89,0.36,0.64,0.53,0.47,0.07,0.04,0.37,0.09,0.12,0.01,0.29,0.43,0.24,46188,0.04,0.4,0.61,0.07,0.54,0,0.29,0.37,0.02,0.28,4.118,0,1.006015681,0.7965,4,2,111,0.373,0.7785,5,0.0646,0.2987,0.19,1,
36081040400,1,4316,0.01,0.9,0,0.01,0,0.04,0.04,0.07,0.66,0.34,0.82,0.18,0,0.01,0.3,0.29,0.24,0.06,0.1,0.06,0.15,53417,0.15,0.1,0.9,0.02,0.15,0,0.51,0.47,0.04,0.31,3.011,0,1.959073262,-2.1732,2,1,81,0.4772,0.7343,2,0.0404,0.3068,0.25,3,
36081040500,1,3339,0.53,0.02,0.004,0.04,0,0.4,0,0.96,0.34,0.66,0.5,0.5,0.05,0.04,0.35,0.06,0.04,0.02,0.44,0.49,0.31,42557,0.07,0.42,0.58,0.07,0.59,0,0.23,0.46,0.03,0.28,4.153,0,0.946571689,1.707,4,4,133,0.3626,0.8366,7,0.0215,0.2638,0.19,1,
36081040700,1,7632,0.42,0.07,0.003,0.05,0,0.45,0.02,0.9,0.31,0.69,0.48,0.52,0.03,0.04,0.37,0.09,0.09,0.02,0.36,0.51,0.16,43355,0.05,0.43,0.57,0.01,0.59,0.1,0.24,0.43,0.03,0.27,4.191,0,1.115758592,2.0944,5,2,111,0.3905,0.7935,6,0.0538,0.2799,0.19,1,
36081040900,1,6017,0.27,0.06,0.059,0.12,0,0.43,0.06,0.85,0.29,0.71,0.5,0.5,0.08,0.03,0.25,0.07,0.08,0.03,0.45,0.46,0.23,50045,0.09,0.37,0.63,0.08,0.49,0.09,0.25,0.42,0.02,0.34,4.361,0,1.288546219,2.1575,5,1,76,0.375,0.8445,6,0.1077,0.2664,0.19,1,
36081041100,1,3873,0.49,0.03,0,0.16,0,0.3,0.01,0.81,0.33,0.67,0.54,0.46,0.06,0.03,0.25,0.1,0.13,0.02,0.41,0.3,0.24,47448,0.07,0.35,0.65,0,0.49,0,0.25,0.5,0.02,0.34,4.11,0,1.18415473,2.3758,4,1,42,0.3579,0.764,6,0.0404,0.1507,0.19,1,
36081041300,1,4822,0.41,0,0.014,0.22,0,0.32,0.04,0.75,0.42,0.58,0.61,0.39,0.09,0.05,0.26,0.08,0.12,0,0.39,0.3,0.27,50745,0.05,0.29,0.71,0.02,0.46,0.04,0.26,0.54,0.04,0.39,3.957,0,0.986753072,1.5119,4,2,56,0.3832,0.7966,4,0.0592,0.2799,0.19,1,
