FIPS,Urban,Total_Population,P_WH,P_AA,P_AI,P_AS,P_NH,P_OR,P_2R,P_Latino,P_Native,P_FB,P_Citizen,P_Noncitizen,P_NoSchool,P_HS_No_Degree,P_HS_or_GED,P_Some_College,P_College_Degree,P_Masters_Prof_Doc,P_Other,P_Limited_Eng,Poverty_Rate,MED_HH_income,UE_Rate,P_UI,P_Insured,P_UI_Under_18,P_UI_18-64,P_UI_65_Over,P_Any_Private_Ins,P_Any_Public_Ins,P_Medicare_Alone,P_Medicaid_Alone,Resp_HI,Low_access,Park_distance,Walkscore,Walkscore_percentile,Tob_retailer_per_1000,felony_per_1000,GINI,SVI_themes_total,SVI_flags,serious_housing_violations_per_1000,total_housing_violations_per_1000,Voter Turnout,Turnout quartile,
36005012701,1,1954,0.20,0.23,0.009,0.03,0.000,0.50,0.03,0.77,0.75,0.25,0.90,0.10,0.03,0.03,0.23,0.22,0.19,0.03,0.26,0.25,0.50,18777,0.08,0.08,0.92,0.01,0.12,0.05,0.27,0.69,0.04,0.51,3.361,0,1.089630439,1.8186,4,2,71,0.4952,0.9924,9,0.1582,0.6828,0.19,1,
36005012901,1,4240,0.11,0.42,0.000,0.04,0.000,0.41,0.02,0.58,0.73,0.27,0.82,0.18,0.09,0.07,0.30,0.08,0.13,0.04,0.29,0.27,0.49,20243,0.13,0.08,0.93,0.02,0.12,0.00,0.22,0.75,0.03,0.57,3.419,0,1.177452244,2.4347,5,3,32,0.4261,0.9856,7,0.3956,1.5766,0.19,1,
36005013000,1,1447,0.65,0.08,0.000,0.00,0.000,0.17,0.10,0.53,0.85,0.15,0.94,0.06,0.05,0.04,0.28,0.17,0.18,0.14,0.13,0.01,0.06,76488,0.09,0.05,0.95,0.08,0.06,0.00,0.74,0.28,0.07,0.11,3.606,1,1.793215491,-1.6746,2,2,13,0.3593,0.1819,0,0.0117,0.1465,0.29,3,
36005013100,1,5008,0.07,0.35,0.000,0.00,0.000,0.56,0.02,0.70,0.70,0.30,0.85,0.15,0.05,0.04,0.29,0.19,0.16,0.04,0.23,0.19,0.32,29114,0.06,0.10,0.90,0.02,0.15,0.00,0.34,0.60,0.02,0.51,3.339,0,1.019711207,2.1768,5,2,30,0.4608,0.9639,5,0.4366,2.1480,0.19,1,
36005013200,1,7160,0.52,0.16,0.000,0.04,0.000,0.26,0.01,0.49,0.88,0.12,0.97,0.03,0.02,0.03,0.25,0.16,0.28,0.15,0.11,0.05,0.04,100258,0.05,0.04,0.96,0.01,0.05,0.04,0.77,0.33,0.05,0.10,2.528,1,0.798066163,-4.0234,1,1,6,0.3562,0.4829,0,0.0469,0.1495,0.29,3,
36005013300,1,6095,0.09,0.39,0.022,0.00,0.000,0.48,0.01,0.60,0.75,0.25,0.89,0.11,0.05,0.02,0.32,0.11,0.15,0.02,0.34,0.16,0.33,21731,0.14,0.08,0.92,0.12,0.08,0.00,0.39,0.63,0.03,0.42,3.507,0,1.12634293,2.1703,5,1,19,0.4839,0.9878,8,0.3517,1.1429,0.19,1,
36005013500,1,3855,0.11,0.38,0.002,0.00,0.000,0.44,0.07,0.63,0.63,0.37,0.83,0.17,0.03,0.02,0.27,0.23,0.12,0.05,0.28,0.15,0.35,25947,0.10,0.16,0.84,0.08,0.21,0.00,0.27,0.64,0.04,0.47,3.296,0,0.963888799,1.6125,4,1,29,0.5,0.9618,9,0.1377,0.7209,0.19,1,
36005013800,1,2794,0.71,0.04,0.000,0.05,0.000,0.19,0.01,0.28,0.85,0.15,0.95,0.05,0.01,0.05,0.33,0.22,0.18,0.10,0.12,0.02,0.10,70598,0.10,0.10,0.90,0.17,0.11,0.02,0.64,0.38,0.05,0.15,4.256,1,2.222551529,-1.0676,2,1,7,0.3779,0.6244,0,0.0059,0.0293,0.29,3,
36005014100,1,5781,0.14,0.37,0.007,0.01,0.000,0.45,0.02,0.62,0.67,0.33,0.81,0.19,0.02,0.03,0.28,0.20,0.20,0.05,0.21,0.23,0.28,30408,0.12,0.14,0.86,0.03,0.21,0.00,0.40,0.51,0.02,0.38,3.466,0,0.944520262,2.4177,5,1,21,0.5873,0.9672,4,0.5275,2.4381,0.19,1,
36005014300,1,1085,0.13,0.51,0.007,0.04,0.000,0.30,0.02,0.38,0.57,0.43,0.71,0.29,0.06,0.05,0.23,0.17,0.15,0.04,0.31,0.18,0.42,16793,0.10,0.16,0.84,0.00,0.24,0.00,0.30,0.56,0.04,0.40,3.419,0,0.928311448,0.6568,3,2,41,0.4738,0.9977,8,0.0264,0.2462,0.19,1,
36005014400,1,6198,0.23,0.43,0.000,0.02,0.000,0.28,0.04,0.62,0.82,0.18,0.92,0.08,0.05,0.06,0.33,0.21,0.16,0.05,0.14,0.08,0.42,24034,0.18,0.08,0.92,0.01,0.14,0.00,0.39,0.64,0.05,0.41,2.787,0,1.199957039,-2.627,1,0,13,0.551,0.9565,6,0.0322,0.1641,0.29,3,
36005014500,1,8112,0.06,0.40,0.006,0.00,0.000,0.51,0.03,0.60,0.80,0.20,0.89,0.11,0.06,0.04,0.27,0.19,0.12,0.03,0.30,0.18,0.50,24301,0.17,0.06,0.94,0.00,0.10,0.05,0.23,0.77,0.01,0.64,3.331,0,0.760199809,0.4342,4,1,14,0.4485,0.9913,10,0.3722,2.0542,0.19,1,
36005014701,1,7152,0.07,0.57,0.000,0.00,0.000,0.34,0.02,0.49,0.79,0.21,0.86,0.14,0.07,0.03,0.23,0.23,0.16,0.01,0.27,0.14,0.58,16170,0.25,0.06,0.94,0.00,0.10,0.00,0.29,0.72,0.05,0.53,3.555,0,X,0.3599,3,0,16,0.4773,0.9983,10,0.0205,0.1641,0.19,1,
36005014702,1,5326,0.09,0.42,0.002,0.00,0.000,0.47,0.02,0.59,0.76,0.24,0.88,0.12,0.09,0.06,0.30,0.16,0.13,0.01,0.25,0.19,0.54,18276,0.10,0.10,0.90,0.03,0.15,0.00,0.27,0.68,0.02,0.54,3.588,0,X,0.9988,4,1,9,0.3991,0.9773,10,0.0440,0.2081,0.19,1,
36005014900,1,4508,0.13,0.39,0.000,0.00,0.000,0.40,0.08,0.60,0.65,0.35,0.82,0.18,0.06,0.02,0.24,0.18,0.19,0.03,0.28,0.14,0.45,25057,0.14,0.12,0.88,0.01,0.18,0.04,0.38,0.57,0.01,0.43,3.412,0,0.591719187,0.2203,3,3,16,0.4439,0.9862,9,0.5275,2.5290,0.19,1,
36005015100,1,5172,0.09,0.43,0.000,0.00,0.000,0.47,0.02,0.57,0.61,0.39,0.78,0.22,0.06,0.02,0.24,0.23,0.18,0.03,0.23,0.21,0.25,32782,0.08,0.13,0.87,0.05,0.17,0.10,0.41,0.50,0.03,0.37,3.279,0,0.614922661,0.8553,4,2,22,0.4795,0.9577,5,0.7355,2.9949,0.19,1,
36005015200,1,2805,0.40,0.12,0.012,0.03,0.000,0.39,0.05,0.64,0.78,0.22,0.91,0.09,0.03,0.02,0.22,0.23,0.28,0.07,0.15,0.07,0.13,70441,0.12,0.09,0.91,0.07,0.13,0.00,0.63,0.37,0.05,0.18,3.296,0,X,-1.7348,2,2,11,0.4278,0.657,0,0.0088,0.0879,0.29,3,
36005015300,1,4880,0.08,0.53,0.000,0.01,0.000,0.36,0.02,0.53,0.68,0.32,0.83,0.17,0.07,0.03,0.28,0.18,0.23,0.03,0.17,0.16,0.51,18655,0.16,0.15,0.86,0.05,0.21,0.00,0.35,0.56,0.03,0.43,3.153,0,0.467290367,0.9693,4,1,17,0.5312,0.9455,6,0.2784,1.3773,0.19,1,
36005015500,1,2966,0.07,0.21,0.006,0.01,0.000,0.67,0.04,0.80,0.54,0.46,0.76,0.24,0.12,0.02,0.23,0.16,0.17,0.03,0.27,0.22,0.51,17438,0.23,0.12,0.88,0.00,0.22,0.00,0.51,0.72,0.03,0.27,3.253,0,0.553689514,1.298,4,2,29,0.4522,0.9581,8,0.1055,0.5451,0.19,1,
36005015700,1,4365,0.13,0.29,0.000,0.01,0.000,0.56,0.02,0.71,0.64,0.36,0.76,0.24,0.03,0.02,0.30,0.19,0.11,0.02,0.34,0.15,0.28,33661,0.22,0.13,0.87,0.01,0.17,0.12,0.45,0.62,0.02,0.36,3.466,0,0.778675695,3.3614,5,2,16,0.46,0.9561,5,0.2930,1.4887,0.19,1,
36005015800,1,1090,0.51,0.05,0.000,0.05,0.000,0.29,0.11,0.58,0.79,0.21,0.92,0.08,0.03,0.05,0.35,0.16,0.23,0.09,0.10,0.10,0.07,67115,0.04,0.07,0.93,0.02,0.11,0.00,0.74,0.31,0.06,0.09,3.052,0,1.800252269,-1.7446,2,1,24,0.3945,0.5563,0,0.0059,0.0733,0.29,3,
36005015900,1,1600,0.25,0.09,0.010,0.01,0.000,0.63,0.01,0.92,0.71,0.29,0.83,0.17,0.07,0.02,0.25,0.09,0.12,0.05,0.40,0.33,0.51,15033,0.17,0.16,0.84,0.08,0.21,0.00,0.21,0.69,0.03,0.48,3.341,0,X,2.1724,5,3,67,0.5004,0.9717,9,0.0498,0.2872,0.19,1,
36005016000,1,4004,0.78,0.01,0.000,0.02,0.000,0.16,0.02,0.24,0.80,0.20,0.89,0.11,0.03,0.03,0.30,0.16,0.31,0.10,0.08,0.05,0.06,80500,0.08,0.11,0.89,0.00,0.19,0.00,0.73,0.32,0.07,0.08,3.061,0,2.124296872,-1.5355,2,0,6,0.4188,0.302,0,0.0088,0.1114,0.29,3,
36005016100,1,4372,0.12,0.31,0.000,0.01,0.000,0.54,0.02,0.72,0.64,0.36,0.80,0.20,0.03,0.05,0.21,0.17,0.13,0.01,0.38,0.18,0.47,15625,0.15,0.09,0.91,0.03,0.14,0.00,0.57,0.64,0.01,0.25,3.324,0,0.85180817,3.6507,5,2,24,0.5136,0.9559,7,0.2989,1.5121,0.19,1,
36005016200,1,2013,0.59,0.08,0.016,0.00,0.000,0.30,0.02,0.51,0.86,0.14,0.92,0.08,0.06,0.04,0.30,0.16,0.19,0.08,0.18,0.05,0.15,70813,0.06,0.15,0.85,0.17,0.16,0.00,0.70,0.29,0.03,0.09,2.881,0,1.956360404,-1.8088,2,1,13,0.4295,0.9115,3,0.0059,0.0205,0.29,3,
36005016300,1,0,0.00,0.00,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,0.00,0.00,-,-,X,0,0.114665256,1.2737,4,0,0,-,0.5842,7,X,X,0.19,1,
36005016400,1,1026,0.78,0.08,0.000,0.00,0.000,0.13,0.01,0.32,0.87,0.13,0.96,0.04,0.01,0.04,0.35,0.21,0.21,0.05,0.12,0.10,0.11,65000,0.13,0.07,0.93,0.09,0.09,0.00,0.66,0.45,0.10,0.15,2.957,0,2.090372635,-1.8346,2,2,15,0.4727,0.6019,1,0.0029,0.0059,0.29,3,
36005016500,1,1002,0.09,0.54,0.000,0.00,0.000,0.37,0.00,0.50,0.66,0.34,0.74,0.26,0.03,0.01,0.25,0.22,0.22,0.01,0.24,0.18,0.38,25431,0.13,0.12,0.88,0.06,0.15,0.00,0.27,0.63,0.01,0.56,3.882,0,0.482054731,4.3754,5,2,88,0.4642,0.9064,6,0.2374,1.2894,0.17,1,
36005016600,1,2210,0.48,0.09,0.000,0.06,0.000,0.32,0.05,0.60,0.85,0.15,0.95,0.05,0.02,0.02,0.32,0.20,0.27,0.06,0.11,0.10,0.09,68864,0.08,0.09,0.91,0.00,0.14,0.00,0.73,0.30,0.04,0.11,3.16,0,1.919143654,-1.1813,2,1,40,0.4428,0.6359,0,0.0059,0.0059,0.29,3,
36005016700,1,2920,0.09,0.46,0.005,0.00,0.000,0.41,0.03,0.55,0.72,0.28,0.85,0.15,0.02,0.04,0.33,0.17,0.18,0.05,0.21,0.13,0.49,26250,0.17,0.06,0.94,0.01,0.10,0.00,0.28,0.71,0.01,0.62,3.187,0,0.339287849,3.8848,5,1,24,0.3661,0.9845,6,0.0733,0.6506,0.17,1,
36005016900,1,1361,0.12,0.58,0.000,0.00,0.000,0.26,0.03,0.43,0.78,0.22,0.91,0.09,0.03,0.01,0.26,0.24,0.20,0.04,0.22,0.19,0.38,25000,0.27,0.09,0.91,0.02,0.14,0.00,0.34,0.63,0.04,0.47,3.309,0,0.379962163,1.9694,4,4,15,0.4885,0.9416,5,0.0703,0.5304,0.19,1,
36005017100,1,0,0.00,0.00,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,0.00,0.00,-,-,X,0,0.006727074,3.8816,5,0,0,-,X,X,X,X,0.2,1,
36005017300,1,5320,0.12,0.26,0.003,0.10,0.000,0.47,0.05,0.63,0.66,0.34,0.80,0.20,0.03,0.04,0.24,0.16,0.11,0.05,0.38,0.28,0.40,17500,0.17,0.16,0.84,0.03,0.23,0.00,0.37,0.56,0.02,0.35,3.633,0,0.680615824,2.1247,4,1,18,0.4833,0.9917,7,0.7092,2.9158,0.19,1,
36005017500,1,6960,0.06,0.40,0.040,0.00,0.000,0.46,0.03,0.65,0.65,0.35,0.78,0.22,0.04,0.03,0.29,0.16,0.11,0.02,0.34,0.27,0.39,26690,0.09,0.10,0.91,0.04,0.15,0.00,0.26,0.72,0.02,0.53,3.702,0,0.85726549,0.9929,4,2,20,0.6025,0.9854,9,1.0081,4.7473,0.2,1,
36005017701,1,5228,0.05,0.36,0.000,0.00,0.000,0.58,0.01,0.63,0.66,0.34,0.78,0.22,0.06,0.04,0.19,0.22,0.18,0.03,0.28,0.17,0.48,24847,0.14,0.16,0.84,0.07,0.23,0.00,0.24,0.61,0.00,0.57,3.644,0,X,1.0074,4,3,24,0.561,0.999,12,0.8440,4.8469,0.2,1,
36005017702,1,5401,0.09,0.34,0.000,0.02,0.000,0.51,0.04,0.63,0.51,0.49,0.71,0.29,0.04,0.03,0.29,0.16,0.16,0.03,0.29,0.29,0.34,26946,0.16,0.14,0.86,0.03,0.20,0.09,0.29,0.61,0.04,0.46,3.61,0,X,1.9163,4,3,37,0.4851,0.9849,9,0.6154,2.2857,0.2,1,
36005017901,1,5112,0.07,0.39,0.040,0.02,0.000,0.47,0.02,0.67,0.56,0.44,0.78,0.22,0.03,0.04,0.21,0.19,0.15,0.05,0.31,0.31,0.41,28987,0.08,0.11,0.89,0.06,0.14,0.12,0.34,0.58,0.01,0.48,3.912,0,X,0.8289,4,2,12,0.4449,0.954,10,0.7297,4.5832,0.2,1,
36005017902,1,3580,0.09,0.54,0.015,0.00,0.000,0.34,0.02,0.45,0.59,0.41,0.70,0.30,0.14,0.03,0.21,0.17,0.17,0.01,0.29,0.24,0.50,19912,0.16,0.21,0.79,0.01,0.29,0.17,0.20,0.64,0.02,0.54,3.814,0,X,1.5551,4,2,17,0.4643,0.9788,8,0.2344,1.9136,0.18,1,
36005018101,1,3068,0.08,0.44,0.022,0.00,0.000,0.46,0.00,0.60,0.62,0.38,0.77,0.23,0.03,0.02,0.32,0.18,0.09,0.01,0.35,0.28,0.37,24953,0.09,0.17,0.83,0.02,0.25,0.03,0.29,0.57,0.01,0.46,3.802,0,X,1.3254,4,2,14,0.4619,0.9519,6,0.2227,0.9934,0.19,1,
36005018102,1,5851,0.09,0.37,0.000,0.04,0.000,0.49,0.01,0.55,0.48,0.52,0.64,0.36,0.08,0.04,0.23,0.17,0.19,0.06,0.23,0.21,0.33,36755,0.19,0.16,0.84,0.08,0.22,0.00,0.32,0.56,0.02,0.44,3.894,0,X,1.4739,4,2,14,0.4083,0.9643,6,0.5773,2.7136,0.2,1,
36005018301,1,4011,0.10,0.39,0.000,0.05,0.000,0.41,0.06,0.59,0.67,0.33,0.87,0.13,0.04,0.03,0.25,0.16,0.23,0.11,0.19,0.23,0.27,30104,0.11,0.10,0.90,0.00,0.15,0.02,0.43,0.55,0.05,0.31,4.29,0,X,1.2467,4,2,10,0.4922,0.9099,3,0.3634,2.2125,0.2,1,
36005018302,1,3836,0.12,0.33,0.006,0.00,0.000,0.49,0.04,0.65,0.60,0.40,0.72,0.28,0.07,0.05,0.25,0.23,0.17,0.03,0.21,0.20,0.35,28822,0.09,0.23,0.77,0.04,0.31,0.00,0.32,0.47,0.01,0.41,3.82,0,X,1.2258,4,1,35,0.4314,0.8812,4,0.3018,1.6410,0.19,1,
36005018400,1,3559,0.72,0.04,0.000,0.02,0.001,0.18,0.04,0.36,0.83,0.17,0.94,0.06,0.00,0.01,0.29,0.20,0.24,0.11,0.15,0.08,0.12,62230,0.03,0.06,0.94,0.04,0.08,0.00,0.74,0.33,0.06,0.11,2.859,0,2.176407807,-0.5168,3,3,13,0.444,0.5272,0,0.0000,0.0117,0.29,3,
36005018500,1,7342,0.10,0.45,0.000,0.00,0.000,0.41,0.04,0.56,0.62,0.38,0.78,0.22,0.06,0.03,0.29,0.21,0.16,0.06,0.18,0.22,0.40,28496,0.13,0.11,0.89,0.00,0.15,0.18,0.31,0.62,0.01,0.51,3.365,0,X,1.1805,4,2,28,0.434,0.9891,11,0.6769,3.5019,0.19,1,
36005018900,1,8200,0.13,0.28,0.003,0.00,0.000,0.57,0.01,0.72,0.60,0.40,0.78,0.22,0.03,0.03,0.30,0.15,0.14,0.02,0.33,0.23,0.44,22014,0.11,0.14,0.86,0.03,0.21,0.13,0.27,0.62,0.02,0.51,4.174,0,0.400235917,0.6918,4,2,16,0.4829,0.9903,8,0.8528,4.6183,0.18,1,
36005019300,1,5659,0.10,0.41,0.003,0.00,0.000,0.44,0.04,0.63,0.63,0.37,0.77,0.23,0.01,0.04,0.28,0.21,0.16,0.02,0.29,0.19,0.49,22500,0.19,0.17,0.83,0.09,0.24,0.00,0.24,0.64,0.01,0.51,4.09,0,0.509480338,0.1655,3,1,22,0.575,0.9623,9,0.8498,4.1964,0.18,1,
36005019400,1,2339,0.29,0.16,0.000,0.02,0.000,0.45,0.08,0.60,0.80,0.20,0.90,0.10,0.00,0.05,0.37,0.13,0.29,0.03,0.13,0.11,0.19,55833,0.11,0.08,0.92,0.01,0.12,0.00,0.59,0.42,0.03,0.28,3.712,0,2.208961295,0.1985,3,1,7,0.4755,0.7937,1,0.1817,0.6212,0.2,1,
36005019500,1,7462,0.12,0.33,0.000,0.00,0.000,0.50,0.04,0.70,0.57,0.43,0.79,0.21,0.02,0.03,0.26,0.17,0.19,0.03,0.30,0.18,0.31,27294,0.16,0.12,0.88,0.03,0.18,0.00,0.34,0.58,0.03,0.41,3.8,0,0.339987869,1.3068,4,2,25,0.4503,0.9841,7,0.8528,6.0513,0.18,1,
36005019700,1,6795,0.10,0.25,0.012,0.05,0.004,0.57,0.02,0.71,0.47,0.53,0.70,0.30,0.05,0.02,0.28,0.17,0.17,0.01,0.30,0.30,0.39,21616,0.08,0.17,0.83,0.04,0.24,0.00,0.23,0.63,0.01,0.54,3.814,0,0.652053292,1.2041,4,2,23,0.4888,0.9536,9,0.7766,4.6740,0.18,1,
36005019900,1,8446,0.16,0.29,0.002,0.00,0.000,0.48,0.07,0.70,0.56,0.44,0.75,0.25,0.02,0.01,0.29,0.18,0.20,0.02,0.27,0.24,0.32,33402,0.11,0.13,0.87,0.06,0.17,0.00,0.39,0.53,0.01,0.41,3.745,0,0.595167999,0.5232,4,2,12,0.473,0.9583,10,0.4777,2.9128,0.18,1,
36005020000,1,4751,0.14,0.07,0.011,0.31,0.000,0.42,0.06,0.62,0.57,0.43,0.78,0.22,0.03,0.07,0.29,0.16,0.20,0.06,0.19,0.23,0.24,44702,0.15,0.17,0.83,0.02,0.25,0.00,0.50,0.46,0.01,0.29,2.898,0,X,1.9448,4,4,25,0.4339,0.9202,1,0.1670,0.9670,0.2,1,
36005020100,1,4346,0.12,0.34,0.000,0.01,0.000,0.52,0.01,0.67,0.55,0.45,0.77,0.23,0.07,0.04,0.26,0.16,0.20,0.03,0.25,0.28,0.44,30281,0.08,0.11,0.89,0.01,0.17,0.07,0.25,0.68,0.02,0.54,4.584,0,0.536607214,1.4203,4,1,27,0.4891,0.9988,9,0.4601,2.6843,0.2,1,
36005020200,1,2194,0.23,0.20,0.000,0.14,0.000,0.40,0.03,0.60,0.69,0.31,0.83,0.17,0.04,0.03,0.30,0.12,0.27,0.05,0.18,0.21,0.27,34938,0.09,0.15,0.85,0.04,0.22,0.00,0.43,0.48,0.07,0.29,3.008,0,1.96734082,1.4682,4,2,18,0.4529,0.8874,0,0.1524,0.9641,0.2,1,
36005020400,1,2934,0.23,0.16,0.000,0.10,0.000,0.44,0.06,0.70,0.71,0.29,0.87,0.13,0.05,0.03,0.27,0.27,0.15,0.04,0.19,0.08,0.21,42383,0.22,0.15,0.85,0.14,0.16,0.00,0.53,0.42,0.03,0.27,3.086,0,1.858762931,1.3831,4,2,9,0.4062,0.8738,2,0.2022,0.9993,0.2,1,
36005020501,1,6789,0.09,0.35,0.022,0.00,0.000,0.48,0.05,0.70,0.66,0.34,0.87,0.13,0.04,0.04,0.34,0.25,0.13,0.04,0.17,0.20,0.36,23194,0.08,0.08,0.92,0.00,0.12,0.00,0.36,0.64,0.02,0.46,5.406,0,X,1.8158,4,0,13,0.4928,0.975,6,0.3370,2.0747,0.2,1,
36005020502,1,2110,0.13,0.38,0.000,0.00,0.000,0.47,0.02,0.62,0.65,0.35,0.86,0.14,0.06,0.01,0.22,0.17,0.19,0.06,0.29,0.34,0.46,15776,0.10,0.08,0.92,0.00,0.15,0.02,0.37,0.64,0.03,0.41,4.031,0,X,2.6102,5,0,20,0.574,0.9975,4,0.3018,1.3685,0.2,1,
36005020601,1,2896,0.17,0.10,0.000,0.32,0.000,0.30,0.12,0.41,0.57,0.43,0.81,0.19,0.03,0.06,0.40,0.12,0.17,0.04,0.18,0.12,0.28,51293,0.17,0.07,0.93,0.00,0.10,0.00,0.48,0.49,0.05,0.34,3.005,0,1.926599178,1.5875,4,1,15,0.4271,0.8434,1,0.0088,0.0879,0.2,1,
36005020900,1,4429,0.10,0.37,0.000,0.00,0.000,0.52,0.01,0.62,0.48,0.52,0.70,0.30,0.05,0.02,0.24,0.17,0.21,0.06,0.24,0.24,0.32,31396,0.08,0.12,0.88,0.04,0.15,0.00,0.32,0.61,0.01,0.50,3.767,0,X,4.4124,5,2,15,0.4333,0.9375,7,0.4806,2.1539,0.2,1,
36005021001,1,9648,0.11,0.50,0.005,0.08,0.000,0.27,0.03,0.42,0.71,0.29,0.87,0.13,0.04,0.04,0.31,0.23,0.19,0.09,0.11,0.12,0.16,50400,0.11,0.10,0.90,0.00,0.14,0.08,0.55,0.44,0.02,0.28,3.644,0,X,0.9865,4,0,8,0.3713,0.8919,2,0.0352,0.3692,0.2,1,
36005021002,1,6854,0.11,0.61,0.000,0.14,0.000,0.08,0.06,0.23,0.72,0.28,0.89,0.11,0.01,0.03,0.23,0.20,0.28,0.10,0.14,0.09,0.13,54393,0.14,0.06,0.94,0.00,0.09,0.00,0.61,0.43,0.07,0.23,3.551,0,X,1.1321,4,1,7,0.4583,0.8571,1,0.0381,0.4425,0.2,1,
36005021100,1,5200,0.09,0.41,0.000,0.00,0.000,0.46,0.05,0.60,0.63,0.37,0.80,0.20,0.04,0.03,0.25,0.19,0.17,0.03,0.29,0.22,0.44,25884,0.16,0.10,0.90,0.03,0.13,0.08,0.29,0.66,0.02,0.55,3.885,0,0.632792381,1.6879,4,1,16,0.4655,0.987,10,0.6476,3.2235,0.18,1,
36005021200,1,5155,0.10,0.37,0.007,0.26,0.000,0.21,0.05,0.35,0.71,0.29,0.93,0.07,0.01,0.03,0.24,0.23,0.27,0.12,0.10,0.10,0.13,53904,0.12,0.06,0.95,0.04,0.07,0.00,0.69,0.39,0.03,0.19,3.592,0,1.740851678,0.7275,4,1,6,0.3593,0.6547,2,0.0264,0.2725,0.2,1,
36005021301,1,1147,0.15,0.18,0.000,0.00,0.000,0.66,0.01,0.81,0.66,0.34,0.84,0.16,0.05,0.06,0.26,0.17,0.25,0.06,0.15,0.24,0.46,16420,0.09,0.07,0.93,0.00,0.11,0.00,0.30,0.67,0.03,0.55,5.316,0,0.611894794,3.0208,5,2,17,0.5305,0.9282,6,0.0615,0.2872,0.2,1,
36005021302,1,6151,0.06,0.53,0.000,0.01,0.000,0.39,0.01,0.52,0.59,0.41,0.78,0.22,0.06,0.07,0.22,0.18,0.19,0.04,0.25,0.20,0.34,31443,0.11,0.11,0.89,0.01,0.17,0.00,0.34,0.60,0.02,0.46,4.206,0,0.638943603,2.5927,5,1,13,0.3811,0.974,9,0.3282,1.8344,0.2,1,
36005021501,1,4761,0.09,0.30,0.002,0.00,0.010,0.57,0.03,0.75,0.61,0.39,0.80,0.20,0.06,0.06,0.28,0.14,0.26,0.03,0.17,0.21,0.33,26817,0.15,0.08,0.92,0.03,0.11,0.00,0.38,0.59,0.01,0.48,3.864,0,0.600665425,2.8662,5,2,13,0.4523,0.9835,8,0.2930,1.9546,0.17,1,
36005021502,1,6298,0.07,0.27,0.006,0.00,0.000,0.64,0.01,0.73,0.54,0.46,0.77,0.23,0.03,0.02,0.27,0.21,0.15,0.02,0.30,0.27,0.46,19494,0.17,0.16,0.84,0.09,0.22,0.05,0.21,0.70,0.04,0.52,3.805,0,0.672947582,4.6419,5,2,17,0.4859,0.9864,10,0.2813,1.7524,0.2,1,
36005021601,1,4311,0.21,0.31,0.009,0.05,0.000,0.39,0.04,0.55,0.66,0.34,0.78,0.22,0.03,0.06,0.31,0.18,0.19,0.02,0.20,0.12,0.48,26152,0.23,0.13,0.87,0.05,0.18,0.02,0.39,0.62,0.03,0.38,3.267,0,1.421711103,0.7697,4,1,18,0.469,0.9501,3,0.3517,1.8051,0.2,1,
36005021602,1,5861,0.16,0.36,0.012,0.18,0.000,0.19,0.09,0.41,0.72,0.28,0.86,0.14,0.02,0.02,0.20,0.17,0.31,0.08,0.19,0.12,0.25,42835,0.12,0.08,0.92,0.00,0.13,0.00,0.53,0.50,0.02,0.31,3.311,0,1.564155006,0.3374,3,1,13,0.4219,0.8412,2,0.0703,0.3136,0.2,1,
36005021700,1,5213,0.08,0.47,0.004,0.00,0.001,0.43,0.01,0.54,0.59,0.41,0.76,0.24,0.02,0.04,0.28,0.20,0.12,0.03,0.30,0.19,0.49,23963,0.13,0.17,0.84,0.03,0.23,0.00,0.23,0.66,0.01,0.55,4.36,0,X,4.6018,5,1,20,0.4556,0.9905,10,0.9260,4.6594,0.2,1,
36005021800,1,6870,0.16,0.34,0.003,0.07,0.000,0.41,0.02,0.63,0.61,0.39,0.81,0.19,0.04,0.02,0.32,0.18,0.16,0.03,0.25,0.11,0.22,34313,0.12,0.14,0.86,0.01,0.21,0.00,0.46,0.56,0.03,0.34,3.626,0,1.391225139,3.0733,5,1,13,0.4729,0.9594,5,0.7795,3.4345,0.2,1,
36005021900,1,1142,0.12,0.12,0.004,0.00,0.000,0.71,0.04,0.89,0.43,0.57,0.68,0.32,0.07,0.02,0.18,0.18,0.21,0.02,0.31,0.38,0.33,23092,0.07,0.23,0.77,0.11,0.30,0.00,0.22,0.57,0.01,0.41,3.689,0,0.717131064,1.8534,4,2,88,0.4477,0.9165,6,0.0996,0.3634,0.18,1,
36005022000,1,2174,0.12,0.15,0.000,0.08,0.000,0.63,0.02,0.77,0.54,0.46,0.60,0.40,0.04,0.02,0.31,0.16,0.07,0.02,0.38,0.20,0.51,26458,0.21,0.32,0.68,0.01,0.50,0.15,0.25,0.60,0.02,0.38,3.508,0,1.049672477,1.5864,4,2,40,0.4842,0.9957,9,0.3692,1.7612,0.2,1,
