DATE,FIPS,AQI_CONC,AQI_UNITS,SITE_NAME,AQI_PARAMETER,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2016-04-10,36005,4.7,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-11,36005,9.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-12,36005,7.4,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-13,36005,4.4,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-14,36005,5.7,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-15,36005,6.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-16,36005,5.7,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-17,36005,6.6,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-18,36005,7.7,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-19,36005,5.7,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-20,36005,3.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-21,36005,11.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-22,36005,18.8,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-23,36005,3.9,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-24,36005,2.9,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-25,36005,5.9,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-26,36005,6.3,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-27,36005,2.6,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-28,36005,3.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-29,36005,3.3,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-30,36005,3.7,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-01,36005,1.8,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-02,36005,7.2,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-03,36005,1.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-04,36005,0.9,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-05,36005,0.6,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-06,36005,2.2,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-07,36005,1.9,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-08,36005,2.9,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-09,36005,8.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-10,36005,3.3,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-11,36005,7.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-12,36005,10.4,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-13,36005,15.7,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-14,36005,4.7,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
