"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/17/2018","AQS","360330004","1","0","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"02/18/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"02/19/2018","AQS","360330004","1","0","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"02/20/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"02/21/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","22","92.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"02/22/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"02/23/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"02/24/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"02/25/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"02/26/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"02/27/2018","AQS","360330004","1","0.5","ppb","0","PAUL SMITHS","21","88.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"02/28/2018","AQS","360330004","1","0.5","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/01/2018","AQS","360330004","1","0.5","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/02/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/03/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/04/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/05/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/06/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/07/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","21","88.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/08/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/09/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/10/2018","AQS","360330004","1","0","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/11/2018","AQS","360330004","1","0","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/12/2018","AQS","360330004","1","0","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/13/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","22","92.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/14/2018","AQS","360330004","1","0","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/15/2018","AQS","360330004","1","0","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/16/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/17/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/18/2018","AQS","360330004","1","0","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/19/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/20/2018","AQS","360330004","1","0","ppb","0","PAUL SMITHS","19","79.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/21/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/22/2018","AQS","360330004","1","1.1","ppb","1","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/23/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/24/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/25/2018","AQS","360330004","1","0","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/26/2018","AQS","360330004","1","0","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/27/2018","AQS","360330004","1","0","ppb","0","PAUL SMITHS","21","88.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/28/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/29/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/30/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"03/31/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/01/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/02/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/03/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","21","88.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/04/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/05/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/06/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/07/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/08/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/09/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/10/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","22","92.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/11/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/12/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/13/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/14/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/15/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/16/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/17/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","21","88.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/18/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/19/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/20/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/21/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/22/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/23/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/24/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","21","88.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/25/2018","AQS","360330004","1","17.2","ppb","24","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/26/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/27/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/28/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/29/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"04/30/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/01/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/02/2018","AQS","360330004","1","0.8","ppb","0","PAUL SMITHS","21","88.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/03/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/04/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","21","88.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/05/2018","AQS","360330004","1","2","ppb","3","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/06/2018","AQS","360330004","1","0.5","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/07/2018","AQS","360330004","1","0.5","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/08/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/09/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/10/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/11/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/12/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","22","92.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/13/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/14/2018","AQS","360330004","1","0.6","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/15/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/16/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/17/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","22","92.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/18/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/19/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/20/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/21/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/22/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/23/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/24/2018","AQS","360330004","1","0.7","ppb","0","PAUL SMITHS","18","75.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/25/2018","AQS","360330004","1","1.6","ppb","1","PAUL SMITHS","23","96.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/26/2018","AQS","360330004","1","0.7","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/27/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/28/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/29/2018","AQS","360330004","1","0.5","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/30/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"05/31/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","20","83.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/01/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/02/2018","AQS","360330004","1","0.6","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/03/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/04/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/05/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/06/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","21","88.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/07/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/08/2018","AQS","360330004","1","0.5","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/09/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/10/2018","AQS","360330004","1","0.7","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/11/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/12/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/13/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/14/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/15/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/16/2018","AQS","360330004","1","0.6","ppb","0","PAUL SMITHS","21","88.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/17/2018","AQS","360330004","1","0.9","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/18/2018","AQS","360330004","1","0.8","ppb","0","PAUL SMITHS","22","92.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/19/2018","AQS","360330004","1","0.7","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/20/2018","AQS","360330004","1","0.6","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/21/2018","AQS","360330004","1","0.6","ppb","0","PAUL SMITHS","21","88.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/22/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/23/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/24/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/25/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/26/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/27/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/28/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","21","88.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/29/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"06/30/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/01/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/02/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/03/2018","AQS","360330004","1","0.5","ppb","0","PAUL SMITHS","20","83.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/04/2018","AQS","360330004","1","0.5","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/05/2018","AQS","360330004","1","0.6","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/06/2018","AQS","360330004","1","0.6","ppb","0","PAUL SMITHS","22","92.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/07/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/08/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/09/2018","AQS","360330004","1","0.5","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/10/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","19","79.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/11/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","19","79.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/12/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/13/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/14/2018","AQS","360330004","1","0.8","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/15/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/16/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
