DATE,FIPS,AQI_CONC,AQI_UNITS,SITE_NAME,AQI_PARAMETER,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2017-04-23,36005,1.1,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-04-24,36005,1.0,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-04-25,36005,0.2,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-04-26,36005,0.5,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-04-27,36005,0.7,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-04-28,36005,1.4,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-04-29,36005,0.9,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-04-30,36005,0.3,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-01,36005,0.4,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-02,36005,0.4,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-03,36005,0.9,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-04,36005,2.0,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-05,36005,0.1,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-06,36005,0.2,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-07,36005,0.4,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-08,36005,0.7,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-09,36005,0.6,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-10,36005,1.5,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-11,36005,1.1,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-12,36005,1.1,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-13,36005,0.1,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-14,36005,0.7,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-15,36005,0.4,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-16,36005,1.7,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-17,36005,1.9,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-18,36005,1.4,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-19,36005,1.0,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-20,36005,0.3,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-21,36005,0.5,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-22,36005,0.2,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-23,36005,0.8,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-24,36005,0.5,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-25,36005,0.0,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-26,36005,0.3,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-27,36005,0.5,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-28,36005,0.5,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-29,36005,0.1,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-30,36005,0.1,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-05-31,36005,0.5,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-06-01,36005,0.8,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-06-02,36005,1.0,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-06-03,36005,0.7,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-06-04,36005,0.6,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-06-05,36005,0.1,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-06-06,36005,0.0,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-06-07,36005,1.1,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-06-08,36005,0.8,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-06-09,36005,1.8,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-06-10,36005,1.5,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-06-11,36005,1.6,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-06-12,36005,1.3,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-06-13,36005,1.8,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-06-14,36005,0.5,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-06-15,36005,0.6,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-06-16,36005,0.2,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-06-17,36005,0.1,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-06-18,36005,0.4,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-06-19,36005,0.5,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-06-20,36005,0.6,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
