DATE,FIPS,AQI_CONC,AQI_UNITS,SITE_NAME,AQI_PARAMETER,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2018-03-24,36061,24,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-25,36061,24,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-26,36061,24,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-27,36061,24,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-28,36061,11,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-29,36061,11,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-30,36061,11,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-31,36061,11,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-01,36061,11,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-02,36061,11,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-03,36061,7,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-04,36061,7,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-05,36061,7,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-06,36061,7,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-07,36061,7,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-08,36061,7,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-09,36061,40,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-10,36061,40,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-11,36061,40,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-12,36061,40,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-13,36061,40,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-14,36061,40,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-15,36061,7,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-16,36061,7,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-17,36061,7,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-18,36061,7,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-19,36061,7,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-20,36061,7,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-21,36061,11,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-22,36061,11,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-23,36061,11,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-24,36061,11,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-25,36061,11,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-26,36061,11,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-27,36061,27,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-28,36061,27,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-29,36061,27,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-04-30,36061,27,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-01,36061,27,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-02,36061,27,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-03,36061,18,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-04,36061,18,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-05,36061,18,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-06,36061,18,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-07,36061,18,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-08,36061,18,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-09,36061,19,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-10,36061,19,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-11,36061,19,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-12,36061,19,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-13,36061,19,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-14,36061,19,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-15,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-16,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-17,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-18,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-19,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-20,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-21,36061,28,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-22,36061,28,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-23,36061,28,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-24,36061,28,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-25,36061,28,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-26,36061,28,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-27,36061,26,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-28,36061,26,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-29,36061,26,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-30,36061,26,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-05-31,36061,26,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-01,36061,26,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-02,36061,14,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-03,36061,14,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-04,36061,14,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-05,36061,14,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-06,36061,14,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-07,36061,14,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-08,36061,21,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
